№,Дата,Событие,Фора,КФ,Т,Б,М,П1,П2,2:0,2:1,1:2,0:2,iТ,Б,М
4737,27/02 15:30,Пьетри Бенджамин Перес Санс Давид,+0.5 –0.5,1.81 1.89  ,22.5,1.85,1.85  ,1.88,1.83  ,3.01,3.90,3.85,2.92  ,12.5 12.5,1.89 1.87,1.81 1.83  
 ,1-й сет:,–0.5 +0.5,1.87 1.83,9.5,1.67,2.08,1.87,1.83, 
 ,2-й сет:, , ,1.87,1.83, 
