№,Дата,Событие,П1,П2,№,Дата,Событие,П1,П2
7105,28/02 07:00,Dynamics Seorabeol,1.65,2.15  
7106,28/02 10:00,Element Mystic Oz,1.12,5.55  
9952,02/03 10:00,Jin Air Green Wings Brion Blade,2.25,1.60  
9954,02/03 13:00,Oz Asura,2.35,1.55  
