№,Дата,Событие,Фора,КФ,Т,Б,М,П1,X,П2,1X,12,X2,iТ,Б,М
3006,29/02 17:00,Альбион Роверс Элгин Сити,0 0,2.28 1.59  ,3.0,1.96,1.79  ,3.05,3.65,2.12  ,1.67,1.25,1.35  ,1.5 1.5,2.30 1.86,1.58 1.88  
 ,1-й тайм:,0 0,2.15 1.66,1.0,1.58,2.30,3.50,2.41,2.70,1.44,1.53,1.28, 
 , ,+1.0 –1.0,1.12 5.70,2.0,4.20,1.20, , , 
 , ,+1.5 –1.5,1.08 7.10,1.5,2.35,1.55, , , 
 ,2-й тайм:,0 0,2.17 1.65,1.5,1.82,1.92,3.25,2.75,2.45,1.49,1.39,1.29, 
 , ,+1.0 –1.0,1.18 4.50,2.0,2.70,1.44, , , 
 , ,+1.5 –1.5,1.12 5.70,1.0,1.29,3.40, , , 
3113,29/02 17:00,Брихин Сити Стерлинг Альбион,+1.0 –1.0,1.47 2.55  ,2.5,1.69,2.10  ,3.65,3.70,1.90  ,1.84,1.25,1.25  ,1.0 1.5,1.80 1.81,1.94 1.93  
 ,1-й тайм:,0 0,2.45 1.51,1.0,1.66,2.15,4.10,2.37,2.50,1.49,1.55,1.21, 
 , ,+1.0 –1.0,1.15 5.10,2.0,4.70,1.17, , , 
 , ,+1.5 –1.5,1.09 6.50,1.5,2.50,1.50, , , 
 ,2-й тайм:,0 0,2.46 1.51,1.5,1.92,1.82,3.70,2.70,2.26,1.57,1.41,1.23, 
 , ,+1.0 –1.0,1.21 4.10,2.0,2.95,1.37, , , 
 , ,+1.5 –1.5,1.14 5.20,1.0,1.33,3.10, , , 
3302,29/02 17:00,Кауденбит Эдинбург Сити,0 0,2.45 1.51  ,2.5,1.87,1.87  ,3.40,3.45,2.06  ,1.71,1.28,1.29  ,1.0 1.5,1.88 2.05,1.86 1.72  
 ,1-й тайм:,0 0,2.28 1.59,1.0,1.84,1.90,3.95,2.23,2.75,1.42,1.61,1.22, 
 , ,+1.0 –1.0,1.10 6.10,2.0,5.60,1.12, , , 
 , ,+1.5 –1.5,1.07 7.60,1.5,2.80,1.41, , , 
 ,2-й тайм:,0 0,2.30 1.58,1.5,2.08,1.70,3.55,2.55,2.44,1.49,1.45,1.25, 
 , ,+1.0 –1.0,1.17 4.70,2.0,3.40,1.29, , , 
 , ,+1.5 –1.5,1.11 6.00,1.0,1.42,2.75, , , 
2511,29/02 17:00,Куинс Парк Аннан Атлетик,–1.0 +1.0,2.48 1.50  ,3.0,1.98,1.77  ,1.86,3.80,3.70  ,1.25,1.25,1.88  ,1.5 1.0,1.73 1.72,2.04 2.05  
 ,1-й тайм:,0 0,1.50 2.48,1.0,1.58,2.28,2.44,2.44,4.00,1.22,1.52,1.52, 
 , ,–1.5 +1.5,6.10 1.10,2.0,4.30,1.20, , , 
 , ,–1.0 +1.0,4.80 1.16,1.5,2.37,1.55, , , 
 ,2-й тайм:,0 0,1.50 2.50,1.5,1.83,1.91,2.21,2.80,3.70,1.23,1.38,1.59, 
 , ,–1.5 +1.5,5.00 1.15,2.0,2.70,1.44, , , 
 , ,–1.0 +1.0,3.85 1.23,1.0,1.29,3.40, , , 
2396,29/02 17:00,Стенхаузмюир Коув Рейнджерс,+1.5 –1.5,1.71 2.06  ,3.0,1.68,2.11  ,6.10,5.00,1.42  ,2.75,1.15,1.10  ,1.0 2.0,2.18 1.65,1.64 2.17  
 ,1-й тайм:,+1.0 –1.0,1.35 3.05,1.5,2.10,1.69,5.70,2.75,1.90,1.84,1.42,1.12, 
 , ,0 0,3.65 1.25,2.0,3.45,1.28, , , 
 , ,+1.5 –1.5,1.21 4.10,1.0,1.44,2.70, , , 
 ,2-й тайм:,+1.0 –1.0,1.51 2.44,1.5,1.68,2.11,5.50,3.20,1.71,2.01,1.30,1.11, 
 , ,0 0,3.90 1.23,2.5,3.05,1.35, , , 
 , ,+1.5 –1.5,1.30 3.30,2.0,2.31,1.57, , , 
