№,Дата,Событие,Фора,КФ,Т,Б,М,П1,X,П2,1X,12,X2,iТ,Б,М
6776,27/02 22:00,Вилья Дальмине (рез.) Эстудиантес Буэнос-Айрес (рез.),0 0,2.31 1.53  ,2.5,1.97,1.74  ,3.10,3.25,2.07  ,1.71,1.31,1.33  ,1.0 1.5,1.93 2.17,1.78 1.61  
