№,Дата,Событие,Фора,КФ,Т,Б,М,П1,X,П2,1X,12,X2,iТ,Б,М
3152,28/02 00:15,Гуарани Асунсьон Палестино,–1.0 +1.0,2.60 1.49  ,2.0,1.66,2.21  ,1.85,3.55,4.30  ,1.22,1.30,1.95  ,1.5 1.0,2.10 2.65,1.69 1.44  
 ,1-й тайм:,0 0,1.47 2.70,1.0,2.20,1.67,2.65,2.08,4.80,1.16,1.70,1.44, 
 , ,–1.5 +1.5,7.60 1.07,2.0,7.30,1.07, , , 
 , ,–1.0 +1.0,6.00 1.11,1.5,3.30,1.31, , , 
 ,2-й тайм:,0 0,1.39 2.85,1.0,1.57,2.33,2.20,2.46,4.50,1.16,1.48,1.60, 
 , ,–1.5 +1.5,5.40 1.13,2.0,4.20,1.21, , , 
 , ,–1.0 +1.0,4.10 1.21,1.5,2.33,1.57, , , 
