№,Дата,Событие,Фора,КФ,Т,Б,М,П1,X,П2,1X,12,X2,iТ,Б,М
6124,29/02 17:00,Баруэлл Реддич Юнайтед,–1.5 +1.5,1.99 1.76  ,3.0,1.78,1.97  ,1.38,5.10,6.80  ,1.08,1.14,2.90  ,2.0 1.0,1.66 2.50,2.14 1.48  
 ,1-й тайм:,–1.0 +1.0,3.00 1.36,1.5,2.20,1.62,1.86,2.70,6.20,1.10,1.44,1.88, 
 , ,0 0,1.22 4.00,1.0,1.49,2.50, , , 
 ,2-й тайм:,–1.0 +1.0,2.35 1.55,1.5,1.73,2.04,1.67,3.15,6.00,1.09,1.31,2.07, 
 , ,–1.5 +1.5,3.20 1.32,2.0,2.44,1.52, , , 
6118,29/02 17:00,Бигглсуэйд Таун Банбери Юнайтед,0 0,1.61 2.23  ,2.5,1.68,2.11  ,2.15,3.60,3.05  ,1.35,1.27,1.65  ,1.5 1.0,1.95 1.60,1.80 2.25  
 ,1-й тайм:,0 0,1.67 2.12,1.0,1.64,2.17,2.75,2.35,3.55,1.27,1.55,1.42, 
 , ,–1.0 +1.0,6.00 1.11,1.5,2.48,1.50, , , 
 ,2-й тайм:,0 0,1.66 2.15,1.5,1.91,1.83,2.50,2.70,3.25,1.29,1.41,1.47, 
 , ,–1.0 +1.0,4.80 1.16,2.0,2.90,1.38, , , 
6136,29/02 17:00,Вестон-супер-Мер Метрополитэн Полис,0 0,1.61 2.23  ,3.0,1.79,1.96  ,2.18,3.50,3.05  ,1.35,1.28,1.64  ,1.5 1.5,1.79 2.11,1.96 1.68  
 ,1-й тайм:,0 0,1.69 2.10,1.5,2.21,1.62,2.70,2.50,3.35,1.30,1.49,1.44, 
 , ,–1.0 +1.0,5.60 1.12,1.0,1.49,2.50, , , 
 ,2-й тайм:,0 0,1.68 2.11,1.5,1.73,2.03,2.46,2.85,3.10,1.32,1.37,1.48, 
 , ,–1.0 +1.0,4.50 1.18,2.0,2.44,1.52, , , 
6128,29/02 17:00,Госпорт Боро Фарнборо,–1.0 +1.0,2.48 1.50  ,2.5,1.82,1.92  ,1.83,3.70,3.95  ,1.22,1.25,1.91  ,1.5 1.0,1.87 2.07,1.87 1.70  
 ,1-й тайм:,0 0,1.47 2.60,1.0,1.77,1.98,2.48,2.28,4.40,1.19,1.58,1.50, 
 , ,–1.0 +1.0,5.10 1.14,1.5,2.70,1.44, , , 
 ,2-й тайм:,0 0,1.45 2.65,1.5,2.06,1.71,2.21,2.60,4.10,1.19,1.44,1.59, 
 , ,–1.0 +1.0,4.00 1.22,1.0,1.41,2.80, , , 
6138,29/02 17:00,Ейт Таун Дорчестер Таун,–1.0 +1.0,2.55 1.47  ,3.0,1.73,2.03  ,1.95,3.60,3.60  ,1.27,1.27,1.80  ,1.5 1.5,1.66 2.25,2.14 1.60  
 ,1-й тайм:,0 0,1.57 2.31,1.5,2.17,1.65,2.48,2.55,3.70,1.25,1.48,1.50, 
 , ,–1.0 +1.0,4.80 1.16,1.0,1.47,2.60, , , 
 ,2-й тайм:,0 0,1.55 2.35,1.5,1.70,2.08,2.25,2.90,3.45,1.27,1.36,1.57, 
 , ,–1.0 +1.0,3.85 1.23,2.0,2.37,1.55, , , 
6121,29/02 17:00,Кингз Лэнгли Коулвилл Таун,0 0,1.73 2.03  ,3.0,2.10,1.68  ,2.33,3.65,2.75  ,1.42,1.25,1.57  ,1.5 1.5,2.03 2.25,1.73 1.60  
 ,1-й тайм:,0 0,1.76 1.99,1.0,1.63,2.18,2.95,2.35,3.30,1.30,1.55,1.37, 
 , ,–1.0 +1.0,6.50 1.09,1.5,2.45,1.51, , , 
 ,2-й тайм:,0 0,1.76 2.00,1.5,1.90,1.84,2.65,2.70,3.00,1.33,1.41,1.42, 
 , ,–1.0 +1.0,5.20 1.14,2.0,2.90,1.38, , , 
6132,29/02 17:00,Мертир Таун Бэконсфилд СИКОБ,–1.0 +1.0,1.96 1.79  ,2.5,1.82,1.92  ,1.57,4.10,5.30  ,1.14,1.21,2.31  ,1.5 1.0,1.70 2.65,2.08 1.44  
 ,1-й тайм:,0 0,1.31 3.25,1.0,1.77,1.98,2.17,2.35,5.50,1.13,1.55,1.64, 
 , ,–1.0 +1.0,4.10 1.21,1.5,2.70,1.44, , , 
 ,2-й тайм:,–1.0 +1.0,3.15 1.33,1.5,2.06,1.72,1.93,2.70,5.10,1.13,1.41,1.78, 
 , ,0 0,1.29 3.40,1.0,1.41,2.80, , , 
6125,29/02 17:00,Нанитон Бромсгроув Роверс,0 0,1.99 1.77  ,3.0,1.77,1.98  ,2.65,3.85,2.33  ,1.57,1.23,1.44  ,1.5 1.5,1.99 1.86,1.76 1.88  
 ,1-й тайм:,0 0,1.95 1.79,1.5,2.20,1.63,3.15,2.50,2.85,1.39,1.49,1.33, 
 , ,+1.0 –1.0,1.10 6.10,1.0,1.48,2.55, , , 
 ,2-й тайм:,0 0,1.96 1.79,1.5,1.72,2.04,2.90,2.85,2.60,1.44,1.37,1.36, 
 , ,+1.0 –1.0,1.15 5.00,2.0,2.41,1.52, , , 
6122,29/02 17:00,Нидхэм Маркет Тамуорт,0 0,2.41 1.53  ,2.5,1.71,2.06  ,3.25,3.70,2.04  ,1.73,1.25,1.31  ,1.0 1.5,1.71 1.92,2.07 1.83  
 ,1-й тайм:,0 0,2.25 1.60,1.0,1.67,2.12,3.75,2.33,2.65,1.44,1.57,1.25, 
 , ,+1.0 –1.0,1.12 5.70,1.5,2.50,1.49, , , 
 ,2-й тайм:,0 0,2.28 1.59,1.5,1.94,1.80,3.45,2.65,2.40,1.51,1.42,1.27, 
 , ,+1.0 –1.0,1.18 4.50,2.0,3.00,1.36, , , 
6133,29/02 17:00,Пул Таун Хейес энд Йидинг,0 0,1.89 1.85  ,3.0,1.89,1.85  ,2.60,3.50,2.50  ,1.49,1.28,1.47  ,1.5 1.5,2.02 1.99,1.74 1.76  
 ,1-й тайм:,0 0,1.89 1.85,1.5,2.30,1.58,3.05,2.44,3.00,1.36,1.52,1.35, 
 , ,+1.0 –1.0,1.09 6.70,1.0,1.55,2.37, , , 
 ,2-й тайм:,0 0,1.89 1.85,1.5,1.79,1.96,2.80,2.75,2.75,1.39,1.39,1.38, 
 , ,+1.0 –1.0,1.13 5.40,2.0,2.60,1.47, , , 
