№,Дата,Событие,Фора,КФ,Т,Б,М,П1,X,П2,1X,12,X2,iТ,Б,М
5701,27/02 21:45,Нант ПСЖ,+1.5 –1.5,1.99 1.76  ,61.5,1.95,1.79  ,3.21,9.37,1.53  ,2.40,1.04,1.32  ,29.5 31.5,1.90 1.84,1.84 1.90  
 ,1-й тайм:,+1.5 –1.5,1.76 1.99,30.5,1.95,1.80,2.63,9.32,1.63,2.14,1.03,1.42, 
