№,Дата,Событие,Фора,КФ,Т,Б,М,П1,П2,2:0,2:1,1:2,0:2
1662,27/02 15:50,Континен Хенри/Штруфф Ян-Леннард Эбден Мэттью/Паес Леандер,–3.0 +3.0,1.85 1.89  ,20.5,1.90,1.84  ,1.35,3.04  ,2.00,4.30,5.50,5.00  
 ,1-й сет:, , ,1.45,2.63, 
 ,2-й сет:, , ,1.41,2.78, 
