№,Дата,Событие,П1,П2,№,Дата,Событие,П1,П2
8358,28/02 12:00,FTV V Gaming Adonis,1.57,2.31  
8349,28/02 15:00,Flash Secret,1.68,2.11  
8352,29/02 12:00,Cerberus EVOS,2.62,1.45  
8353,29/02 15:00,Dashing Buffalo GAM,5.00,1.15  
8354,01/03 12:00,EVOS Flash,2.75,1.42  
8355,01/03 15:00,Cerberus GAM,6.50,1.09  
