№,Дата,Событие,Фора,КФ,Т,Б,М,П1,X,П2,1X,12,X2,iТ,Б,М
4491,27/02 23:30,Дрэгон Марте Сояпанго,0 0,1.52 2.37  ,2.5,1.80,1.90  ,2.04,3.25,3.20  ,1.32,1.31,1.73  ,1.5 1.0,2.01 1.78,1.71 1.93  
