№,Дата,Событие,Фора,КФ,Т,Б,М,П1,X,П2,1X,12,X2,iТ,Б,М
438,27/02 19:30,Катовице Подхале Новы-Тарг,–2.0 +2.0,2.07 1.71  ,4.5,1.90,1.84  ,1.36,4.90,6.40  ,1.09,1.16,3.00  ,3.0 1.5,1.80 2.26,1.95 1.59  
 ,1-й пер.:,–1.0 +1.0,3.30 1.30,1.5,2.28,1.59,1.94,2.55,5.30, , 
 , ,–1.5 +1.5,4.50 1.18,2.5,5.00,1.15, , , 
 , ,0 0,1.27 3.60,0.5,1.27,3.55, , , 
 ,2-й пер.:,–1.0 +1.0,2.75 1.42,1.5,1.88,1.86,1.79,2.85,5.20, , 
 , ,–1.5 +1.5,3.70 1.25,2.5,3.70,1.25, , , 
 , ,0 0,1.25 3.75,0.5,1.18,4.50, , , 
 ,3-й пер.:,–1.0 +1.0,2.95 1.37,1.5,2.00,1.75,1.84,2.75,5.20, , 
649,27/02 19:30,Краковия Ястшембе,–1.0 +1.0,2.03 1.73  ,5.5,1.83,1.91  ,1.78,4.40,3.20  ,1.32,1.19,1.97  ,3.0 2.5,1.77 2.10,1.98 1.68  
 ,1-й пер.:,0 0,1.57 2.30,1.5,1.86,1.88,2.33,2.70,3.35, , 
 , ,–1.5 +1.5,5.40 1.13,2.5,3.65,1.25, , , 
 , ,–1.0 +1.0,4.30 1.20,0.5,1.18,4.50, , , 
 ,2-й пер.:,0 0,1.57 2.33,1.5,1.57,2.30,2.20,3.00,3.25, , 
 , ,–1.5 +1.5,4.70 1.17,3.5,5.50,1.13, , , 
 , ,–1.0 +1.0,3.65 1.25,2.5,2.75,1.42, , , 
 ,3-й пер.:,0 0,1.55 2.35,1.5,1.60,2.26,2.18,3.00,3.25, , 
