№,Дата,Событие,П1,П2,№,Дата,Событие,П1,П2
7130,27/02 23:00,GamerLegion BIG,2.75,1.42  
7131,27/02 22:00,Ad hoc mYinsanity,1.10,6.25  
7132,27/02 20:00,OP innogy SK Gaming Prime,2.62,1.45  
7134,27/02 21:00,mousesports Schalke 04.Evo,1.90,1.85  
7138,27/02 19:00,EURONICS Gaming Unicorns Of Love Sexy Edition,1.70,2.08  
