№,Дата,Событие,П1,П2,№,Дата,Событие,П1,П2
8361,29/02 13:00,Galakticos Aurora,2.48,1.50  
8362,29/02 14:00,Besiktas 5 Ronin,1.36,3.00  
8363,29/02 15:00,Royal Youth Dark Passage,2.75,1.42  
8365,29/02 16:00,Fenerbahce Istanbul Wild Cats,1.22,4.00  
8372,01/03 13:00,Besiktas Galakticos,1.45,2.62  
8375,01/03 14:00,Istanbul Wild Cats Dark Passage,3.45,1.28  
8376,01/03 15:00,5 Ronin Fenerbahce,4.50,1.18  
8378,01/03 16:00,Papara SuperMassive Royal Youth,1.22,4.00  
