№,Дата,Событие,Фора,КФ,Т,Б,М,П1,X,П2,1X,12,X2,iТ,Б,М
3728,28/02 05:00,Дорадос Синалоа Минейрос Сакатекас,0 0,2.37 1.55  ,2.0,1.66,2.14  ,3.30,3.20,2.14  ,1.66,1.32,1.30  ,1.0 1.0,2.17 1.59,1.65 2.28  
 ,1-й тайм:,0 0,2.23 1.61,1.0,2.20,1.62,4.10,2.03,2.95,1.37,1.73,1.21, 
 , ,+1.0 –1.0,1.07 7.00,1.5,3.25,1.29, , , 
 ,2-й тайм:,0 0,2.23 1.58,1.0,1.55,2.28,3.65,2.40,2.55,1.45,1.51,1.23, 
 , ,+1.0 –1.0,1.13 5.20,1.5,2.31,1.53, , , 
