№,Дата,Событие,П1,П2,№,Дата,Событие,П1,П2
4785,28/02 07:00,Avant Chiefs eSports Club,6.25,1.10  
4793,28/02 08:00,ORDER Legacy,2.48,1.50  
4798,28/02 09:00,MAMMOTH Gravitas,2.48,1.50  
4799,28/02 10:00,Pentanet.GG Dire Wolves,2.31,1.57  
4800,29/02 07:00,Chiefs eSports Club ORDER,1.44,2.65  
4802,29/02 08:00,Gravitas Dire Wolves,4.50,1.18  
4813,29/02 09:00,Avant Pentanet.GG,2.65,1.44  
4814,29/02 10:00,Legacy MAMMOTH,1.04,9.00  
