№,Дата,Событие,Фора,КФ,Т,Б,М,П1,X,П2,1X,12,X2,iТ,Б,М
949,27/02 17:15,Юность Минск Локомотив Орша,–2.0 +2.0,1.76 2.06  ,4.5,2.11,1.73  ,1.23,6.30,9.30  ,1.04,1.10,3.90  ,3.0 1.0,1.72 2.03,2.04 1.74  
 ,1-й пер.:,–1.0 +1.0,2.95 1.37,1.5,2.41,1.53,1.82,2.60,6.90,1.08,1.47,1.92, 
 , ,–1.5 +1.5,4.10 1.21,2.5,5.50,1.13, , , 
 , ,0 0,1.17 4.60,0.5,1.30,3.30, , , 
 ,2-й пер.:,–1.0 +1.0,2.41 1.52,1.5,1.98,1.77,1.68,2.95,6.80,1.08,1.37,2.11, 
 , ,–1.5 +1.5,3.35 1.30,2.5,4.00,1.22, , , 
 , ,0 0,1.16 4.80,0.5,1.20,4.20, , , 
 ,3-й пер.:,–1.0 +1.0,2.60 1.47,1.5,2.11,1.68,1.73,2.80,6.80, , 
333,27/02 18:00,Динамо-Молодечно Гомель,–1.0 +1.0,2.37 1.59  ,5.0,1.89,1.91  ,2.00,4.10,3.00  ,1.36,1.21,1.76  ,2.5 2.0,1.75 1.70,2.01 2.07  
 ,1-й пер.:,0 0,1.66 2.15,1.5,2.06,1.71,2.55,2.55,3.30,1.30,1.48,1.48, 
 , ,–1.5 +1.5,6.40 1.10,2.5,4.30,1.19, , , 
 , ,–1.0 +1.0,5.10 1.14,0.5,1.22,3.95, , , 
 ,2-й пер.:,0 0,1.65 2.17,1.5,1.72,2.04,2.41,2.85,3.15,1.33,1.39,1.53, 
 , ,–1.5 +1.5,5.40 1.13,2.5,3.20,1.32, , , 
 , ,–1.0 +1.0,4.30 1.19,0.5,1.14,5.10, , , 
 ,3-й пер.:,0 0,1.64 2.17,1.5,1.74,2.02,2.40,2.85,3.15, , 
309,27/02 18:00,Шахтер Солигорск Металлург Жлобин,–1.5 +1.5,1.94 1.86  ,4.5,1.76,2.06  ,1.51,4.60,4.90  ,1.16,1.17,2.46  ,3.0 1.5,1.84 1.83,1.90 1.91  
 ,1-й пер.:,0 0,1.37 2.95,1.5,2.18,1.63,2.12,2.55,4.50,1.18,1.48,1.67, 
 , ,–1.5 +1.5,5.00 1.15,2.5,4.70,1.17, , , 
 , ,–1.0 +1.0,3.80 1.25,0.5,1.25,3.70, , , 
 ,2-й пер.:,0 0,1.35 3.05,1.5,1.81,1.93,1.98,2.90,4.40,1.19,1.38,1.77, 
 , ,–1.5 +1.5,4.20 1.20,2.5,3.50,1.28, , , 
 , ,–1.0 +1.0,3.15 1.33,0.5,1.17,4.70, , , 
 ,3-й пер.:,0 0,1.35 3.05,1.5,1.83,1.91,1.96,2.90,4.40, , 
338,27/02 19:30,Неман Могилёв,–2.0 +2.0,1.89 1.91  ,5.0,1.94,1.86  ,1.30,6.00,7.10  ,1.08,1.11,3.35  ,3.5 1.5,1.92 2.08,1.82 1.70  
 ,1-й пер.:,–1.0 +1.0,2.95 1.37,1.5,2.04,1.72,1.86,2.75,5.50,1.13,1.42,1.88, 
 , ,–1.5 +1.5,4.00 1.22,2.5,4.30,1.20, , , 
 , ,0 0,1.25 3.75,0.5,1.22,4.00, , , 
 ,2-й пер.:,–1.0 +1.0,2.46 1.51,1.5,1.71,2.06,1.73,3.15,5.50,1.13,1.33,2.03, 
 , ,–1.5 +1.5,3.35 1.30,2.5,3.15,1.33, , , 
 , ,0 0,1.23 3.90,0.5,1.14,5.20, , , 
 ,3-й пер.:,–1.0 +1.0,2.60 1.45,1.5,1.82,1.93,1.77,3.00,5.50, , 
2444,28/02 17:15,Юность Минск Локомотив Орша,–2.0 +2.0,1.92 1.88  ,4.5,2.00,1.81  ,1.28,5.90,7.70  ,1.06,1.11,3.45  ,3.0 1.0,1.75 1.70,2.01 2.08  
 ,1-й пер.:,–1.0 +1.0,3.10 1.33,1.5,2.33,1.57,1.89,2.60,6.10,1.10,1.47,1.85, 
 , ,–1.5 +1.5,4.30 1.20,2.5,5.20,1.14, , , 
 , ,0 0,1.22 4.00,0.5,1.28,3.45, , , 
 ,2-й пер.:,–1.0 +1.0,2.55 1.47,1.5,1.92,1.83,1.74,2.95,6.00,1.11,1.37,2.02, 
 , ,–1.5 +1.5,3.55 1.27,2.5,3.85,1.23, , , 
 , ,0 0,1.20 4.20,0.5,1.19,4.40, , , 
 ,3-й пер.:,–1.0 +1.0,2.75 1.42,1.5,2.04,1.72,1.79,2.80,6.00, , 
