№,Дата,Событие,П1,П2,№,Дата,Событие,П1,П2
7188,28/02 20:00,BDS Notorious Legion,1.87,1.87  
7202,28/02 20:50,RJM Servette Geneva,1.55,2.35  
7204,28/02 21:40,Baguette Squad Vertex,1.50,2.48  
7205,28/02 22:30,Triple Trouble Solary,1.42,2.75  
7207,29/02 01:00,Chaos RBG,1.55,2.35  
7210,29/02 01:50,Omni Nation Mirage,1.87,1.87  
7211,29/02 02:40,Warriors International Absolute Leverage,2.35,1.55  
7212,29/02 03:30,Charlotte Phoenix Stromboli,2.20,1.62  
