№,Дата,Событие,Фора,КФ,Т,Б,М,П1,X,П2,1X,12,X2,iТ,Б,М
8284,01/03 19:00,Црвена Звезда Партизан,0 0,1.61 2.23  ,2.5,2.08,1.69  ,2.28,3.20,3.15  ,1.33,1.32,1.58  ,1.0 1.0,1.58 1.95,2.30 1.80  
 ,1-й тайм:,0 0,1.67 2.12,1.0,2.04,1.73,3.00,2.11,3.80,1.25,1.68,1.36, 
 , ,–1.0 +1.0,7.20 1.07,1.5,3.10,1.33, , , 
 ,2-й тайм:,0 0,1.67 2.12,1.5,2.28,1.59,2.65,2.44,3.40,1.27,1.49,1.42, 
 , ,–1.0 +1.0,5.60 1.12,1.0,1.53,2.40, , , 
