№,Дата,Событие,Фора,КФ,Т,Б,М,П1,X,П2,1X,12,X2,iТ,Б,М
7735,28/02 21:30,Сент-Трёйден Мехелен,0 0,2.11 1.73  ,3.0,2.10,1.74  ,2.85,3.65,2.33  ,1.60,1.28,1.42  ,1.5 1.5,2.25 1.99,1.60 1.77  
 ,1-й тайм:,0 0,2.05 1.77,1.0,1.64,2.26,3.35,2.37,2.90,1.38,1.55,1.30, 
 , ,+1.0 –1.0,1.10 6.40,2.0,4.50,1.18, , , 
 , ,+1.5 –1.5,1.06 7.70,1.5,2.44,1.52, , , 
 ,2-й тайм:,0 0,2.03 1.73,1.5,1.87,1.87,3.05,2.70,2.60,1.44,1.41,1.33, 
 , ,+1.0 –1.0,1.15 5.10,2.0,2.80,1.40, , , 
 , ,+1.5 –1.5,1.10 6.30,1.0,1.31,3.25, , , 
860,29/02 19:00,Ваасланд-Беверен Андерлехт,+1.0 –1.0,1.67 2.20  ,2.5,1.82,1.99  ,4.80,3.95,1.69  ,2.17,1.25,1.18  ,1.0 1.5,2.28 1.75,1.58 2.01  
 ,1-й тайм:,0 0,2.95 1.40,1.0,1.73,2.11,4.80,2.37,2.28,1.58,1.55,1.16, 
 , ,+1.0 –1.0,1.18 4.40,2.0,4.90,1.15, , , 
 , ,+1.5 –1.5,1.12 5.80,1.5,2.55,1.47, , , 
 ,2-й тайм:,0 0,3.05 1.35,1.5,2.06,1.71,4.60,2.65,2.04,1.69,1.42,1.16, 
 , ,+1.0 –1.0,1.28 3.50,2.0,3.35,1.30, , , 
 , ,+1.5 –1.5,1.17 4.60,1.0,1.41,2.80, , , 
1712,29/02 21:00,Зюльте-Варегем Кортрейк,0 0,1.76 2.06  ,3.0,2.02,1.79  ,2.39,3.60,2.80  ,1.44,1.29,1.58  ,1.5 1.5,1.97 2.17,1.78 1.64  
 ,1-й тайм:,0 0,1.78 2.04,1.0,1.66,2.23,2.90,2.35,3.35,1.30,1.55,1.38, 
 , ,–1.5 +1.5,7.80 1.06,2.0,4.50,1.18, , , 
 , ,–1.0 +1.0,6.50 1.09,1.5,2.45,1.51, , , 
 ,2-й тайм:,0 0,1.77 1.98,1.5,1.78,1.97,2.60,2.80,2.95,1.35,1.38,1.44, 
 , ,–1.0 +1.0,5.00 1.15,2.5,3.40,1.29, , , 
 , ,+1.0 –1.0,1.11 6.00,2.0,2.55,1.47, , , 
1513,29/02 21:00,Эйпен Мускрон-Перувельц,0 0,1.55 2.46  ,2.5,2.03,1.78  ,2.14,3.45,3.40  ,1.32,1.31,1.71  ,1.5 1.0,2.18 1.98,1.64 1.77  
 ,1-й тайм:,0 0,1.65 2.25,1.0,1.96,1.84,2.85,2.17,3.85,1.23,1.64,1.39, 
 , ,–1.5 +1.5,8.10 1.06,2.0,6.10,1.10, , , 
 , ,–1.0 +1.0,6.60 1.09,1.5,2.95,1.37, , , 
 ,2-й тайм:,0 0,1.57 2.31,1.5,2.23,1.62,2.48,2.48,3.65,1.23,1.48,1.48, 
 , ,–1.5 +1.5,6.20 1.10,2.0,3.80,1.23, , , 
 , ,–1.0 +1.0,4.90 1.15,1.0,1.50,2.48, , , 
1008,29/02 21:30,Антверпен Остенде,–1.5 +1.5,2.12 1.72  ,2.5,1.72,2.12  ,1.39,4.70,8.30  ,1.07,1.19,3.00  ,2.0 1.0,1.91 3.15,1.84 1.33  
 ,1-й тайм:,–1.0 +1.0,3.45 1.31,1.0,1.73,2.10,1.95,2.46,6.70,1.09,1.51,1.80, 
 , ,–1.5 +1.5,4.60 1.17,2.0,4.90,1.15, , , 
 , ,0 0,1.21 4.10,1.5,2.60,1.47, , , 
 ,2-й тайм:,–1.0 +1.0,2.48 1.50,1.5,1.90,1.84,1.69,3.00,6.40,1.08,1.33,2.04, 
 , ,–1.5 +1.5,3.40 1.29,2.0,2.90,1.38, , , 
 , ,0 0,1.19 4.40,1.0,1.32,3.20, , , 
1302,01/03 15:30,Генк Брюгге,+1.0 –1.0,1.49 2.65  ,2.5,1.90,1.90  ,3.95,3.65,1.90  ,1.90,1.28,1.25  ,1.0 1.5,2.08 1.93,1.70 1.81  
 ,1-й тайм:,0 0,2.55 1.52,1.0,1.80,2.01,4.20,2.28,2.55,1.48,1.58,1.20, 
 , ,+1.0 –1.0,1.13 5.30,2.0,5.30,1.14, , , 
 , ,+1.5 –1.5,1.09 6.70,1.5,2.70,1.44, , , 
 ,2-й тайм:,0 0,2.60 1.45,1.5,2.14,1.66,4.10,2.55,2.25,1.57,1.45,1.19, 
 , ,+1.0 –1.0,1.20 4.20,2.0,3.60,1.27, , , 
 , ,+1.5 –1.5,1.13 5.40,1.0,1.45,2.60, , , 
1293,01/03 19:00,Шарлеруа Стандард,0 0,1.77 2.06  ,2.5,2.08,1.75  ,2.45,3.40,2.85  ,1.42,1.32,1.55  ,1.0 1.0,1.63 1.80,2.20 1.95  
 ,1-й тайм:,0 0,1.80 2.01,1.0,2.07,1.75,3.20,2.11,3.55,1.27,1.68,1.32, 
 , ,–1.0 +1.0,7.90 1.06,2.0,6.60,1.09, , , 
 , ,+1.0 –1.0,1.04 9.30,1.5,3.10,1.35, , , 
 ,2-й тайм:,0 0,1.76 2.00,1.5,2.21,1.62,2.80,2.46,3.15,1.31,1.48,1.38, 
 , ,–1.0 +1.0,6.00 1.11,2.0,3.80,1.23, , , 
