№,Дата,Событие,Фора,КФ,Т,Б,М,П1,X,П2,1X,12,X2,iТ,Б,М
9308,28/02 12:00,Касима Антлерс Виссел Кобе,0 0,1.80 2.02  ,2.5,1.71,2.14  ,2.39,3.80,2.70  ,1.47,1.27,1.58  ,1.5 1.5,2.08 2.25,1.70 1.60  
 ,1-й тайм:,0 0,1.81 2.00,1.0,1.70,2.15,3.00,2.33,3.30,1.30,1.57,1.36, 
 , ,–1.0 +1.0,6.80 1.08,2.0,4.80,1.16, , , 
 , ,+1.0 –1.0,1.06 7.90,1.5,2.50,1.49, , , 
 ,2-й тайм:,0 0,1.79 1.95,1.5,1.90,1.84,2.70,2.70,2.95,1.35,1.41,1.41, 
 , ,–1.0 +1.0,5.40 1.13,2.0,2.90,1.39, , , 
 , ,+1.0 –1.0,1.10 6.20,1.0,1.32,3.20, , , 
