№,Дата,Событие,Фора,КФ,Т,Б,М,П1,X,П2,1X,12,X2,iТ,Б,М
641,27/02 19:00,Олимп Рига ХШ Рига,–5.0 +5.0,1.75 2.01  ,7.5,1.93,1.82  ,1.02,13.5,23.0  , ,1.01,11.0  ,6.5 1.0,2.00 1.94,1.75 1.81  
