№,Дата,Событие,П1,П2,№,Дата,Событие,П1,П2
1572,27/02 16:30,Five Brothers Future.club,2.08,1.70  
7522,28/02 10:30,WOLF Five Brothers,1.87,1.87  
7523,28/02 13:30,Future.club Aspirations,1.87,1.87  
7524,28/02 16:30,Albatross Club Hot Pot Brother,1.80,1.95  
