№,Дата,Событие,П1,П2,№,Дата,Событие,П1,П2
823,14/03 03:00,Анатолий Токов Фабио Агилар,1.07,8.50  
602,14/03 04:30,Пол Дэйли Саба Хомаси,1.15,5.50  
9288,14/03 05:00,Даниель Вайхель Эммануэль Санчес,2.45,1.55  
5689,14/03 06:00,Патрисио Фрейре Педро Карвалью,1.18,5.00  
9062,10/05 05:00,Гегард Мусаси Дуглас Лима,1.85,1.95  
6944,10/05 06:00,Райан Бейдер Вадим Немков,1.50,2.60  
